Date,Alert Name,Instance,Job,Group,Severity,Vital,CPU Core,Memory Total,Total Disk Size,Volume,Free,Used
14:January:2026 10:21:38,Critical 50% - Disk,172.16.5.66,Stoxkart-Live-C-zentrix-cluster-LB,Infra-Team-Cezentrix,Critical,Disk,2 Core,,177.05 GB,/,79.28 GB,97.77 GB
14:January:2026 10:21:39,Critical 50% - Disk,172.16.5.66,Stoxkart-Live-C-zentrix-cluster-LB,Infra-Team-Cezentrix,Critical,Disk,2 Core,,177.05 GB,/,79.28 GB,97.77 GB
14:January:2026 10:25:27,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 10:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 10:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
14:January:2026 11:02:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
14:January:2026 11:25:27,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 11:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 11:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
14:January:2026 12:02:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
14:January:2026 12:25:27,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 12:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 12:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
14:January:2026 13:02:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
14:January:2026 13:25:27,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 13:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 13:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
14:January:2026 14:02:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
14:January:2026 14:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 14:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 14:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
14:January:2026 15:02:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
14:January:2026 15:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 15:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 15:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
14:January:2026 16:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
14:January:2026 16:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 16:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 16:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
14:January:2026 17:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
14:January:2026 17:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 17:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 17:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
14:January:2026 18:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
14:January:2026 18:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 18:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 18:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
14:January:2026 19:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
14:January:2026 19:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 19:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 19:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
14:January:2026 20:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
14:January:2026 20:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 20:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 20:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
14:January:2026 21:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
14:January:2026 21:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 21:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 21:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
14:January:2026 22:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
14:January:2026 22:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 22:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 22:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
14:January:2026 22:43:41,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"93.43GB 
  ServerDetails",90.00%
14:January:2026 22:53:41,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"97.26GB 
  ServerDetails",90.00%
14:January:2026 23:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
14:January:2026 23:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
14:January:2026 23:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
14:January:2026 23:38:26,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,98.64%
14:January:2026 23:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 00:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 00:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 00:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
15:January:2026 00:38:26,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,97.84%
15:January:2026 00:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 01:04:11,Critical 80% - Memory,192.168.1.171,Stoxkart-RupeeSeed,Product-team,Critical,Memory,16 Core,109.99 GB,,,22.00 GB,87.99 GB
15:January:2026 01:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 01:12:26,Critical 80% - Disk,192.168.1.171,Stoxkart-RupeeSeed,Product-team,Critical,Disk,16 Core,,617.34 GB,/,123.47 GB,493.87 GB
15:January:2026 01:12:26,Critical 80% - Disk,192.168.1.171,Stoxkart-RupeeSeed,Product-team,Critical,Disk,16 Core,,617.34 GB,/,123.47 GB,493.87 GB
15:January:2026 01:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 01:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.13GB 
  ServerDetails",90.00%
15:January:2026 01:32:26,Critical 80% - Disk,192.168.1.171,Stoxkart-RupeeSeed,Product-team,Critical,Disk,16 Core,,617.34 GB,/,123.47 GB,493.87 GB
15:January:2026 01:32:26,Critical 80% - Disk,192.168.1.171,Stoxkart-RupeeSeed,Product-team,Critical,Disk,16 Core,,617.34 GB,/,123.47 GB,493.87 GB
15:January:2026 01:38:26,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,97.83%
15:January:2026 01:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 02:04:11,Critical 80% - Memory,192.168.1.171,Stoxkart-RupeeSeed,Product-team,Critical,Memory,16 Core,109.99 GB,,,22.00 GB,87.99 GB
15:January:2026 02:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 02:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 02:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 02:38:26,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,97.84%
15:January:2026 02:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 03:04:11,Critical 80% - Memory,192.168.1.171,Stoxkart-RupeeSeed,Product-team,Critical,Memory,16 Core,109.99 GB,,,22.00 GB,87.99 GB
15:January:2026 03:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 03:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 03:26:41,Critical 80% - Disk,192.168.1.172,Stoxkart-RupeeSeed,Product-team,Critical,Disk,24 Core,,449.86 GB,/home,89.97 GB,359.89 GB
15:January:2026 03:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 03:38:26,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,97.81%
15:January:2026 03:41:41,Critical 80% - Disk,192.168.1.172,Stoxkart-RupeeSeed,Product-team,Critical,Disk,24 Core,,449.86 GB,/home,89.97 GB,359.89 GB
15:January:2026 03:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 03:49:11,Critical 80% - Memory,192.168.1.171,Stoxkart-RupeeSeed,Product-team,Critical,Memory,16 Core,109.99 GB,,,22.00 GB,87.99 GB
15:January:2026 04:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 04:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 04:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 04:38:26,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,97.79%
15:January:2026 04:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 05:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 05:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 05:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 05:38:26,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,96.65%
15:January:2026 05:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 06:03:26,Critical 90% - Memory,172.16.0.47,BO,BackOffice,Critical,Memory,N/A,N/A,,,N/A,95.42%
15:January:2026 06:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 06:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 06:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 06:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 07:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 07:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 07:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 07:41:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 08:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 08:21:56,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 08:23:26,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 08:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 08:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 09:03:11,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"91.82GB 
  ServerDetails",90.00%
15:January:2026 09:07:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 09:23:11,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,F:,"91.82GB 
  ServerDetails",90.00%
15:January:2026 09:23:26,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 09:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 09:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 10:12:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 10:23:26,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 10:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 10:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 11:12:46,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 11:23:26,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 11:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 11:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 12:17:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 12:23:26,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 12:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 12:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 13:17:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 13:23:26,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 13:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 13:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 14:17:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 14:23:26,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 14:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 14:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 15:17:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 15:23:26,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 15:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 15:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 16:17:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 16:23:26,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 16:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 16:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 17:17:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 17:23:26,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 17:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 17:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 18:17:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 18:23:26,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 18:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 18:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 19:17:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
15:January:2026 19:23:26,Critical 80% - Disk,192.168.1.155,Stoxkart,Product-team,Critical,Disk,16 Core,,449.98 GB,E:,90.00 GB,359.99 GB
15:January:2026 19:25:28,Critical 65% - Disk,192.168.176.149,DR-DB-LIVE-SERVER,DR-Trading-Systems,Critical,Disk,16 Core,,449.98 GB,E:,157.49 GB,292.49 GB
15:January:2026 19:30:58,Critical 90% - Disk,172.16.0.47,BO,BackOffice,Critical,Disk,N/A,,N/A,D:,"94.15GB 
  ServerDetails",90.00%
15:January:2026 20:17:45,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart,DBA-Team,Critical,Disk,16 Core,,3.15 TB,E:,1.57 TB,1.57 TB
